host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_category
1165231,Deirdre,Manhattan,40.80307,-73.95048,Private room,300,55,6,0.08,2,83,expensive
991380,Stefania,Brooklyn,40.68653,-73.98562,Entire home/apt,230,4,18,0.21,1,0,expensive
1173599,Gaya,Manhattan,40.74267,-73.98569,Entire home/apt,125,4,3,0.03,1,0,medium
1192424,Gordon,Manhattan,40.73507,-74.00048,Entire home/apt,225,3,13,0.15,1,83,expensive
1190088,Tim,Manhattan,40.76189,-73.99,Private room,130,2,52,0.55,1,303,medium
507304,Derrick,Brooklyn,40.66293,-73.99833,Entire home/apt,200,5,1,0.01,1,0,expensive
1203500,Civan,Brooklyn,40.69046,-73.95167,Entire home/apt,80,2,35,0.4,1,36,cheap
1184442,Roberto,Manhattan,40.72599,-74.00168,Private room,270,5,1,0.01,1,210,expensive
1012895,Melody,Queens,40.70163,-73.90867,Private room,55,1,19,0.25,1,311,cheap
1234405,Bertie,Brooklyn,40.66414,-73.98574,Entire home/apt,300,1,40,0.44,1,0,expensive
1151987,Juvie,Manhattan,40.72264,-73.9837,Entire home/apt,160,4,0,0.0,1,0,medium
1243192,Jacqueline,Manhattan,40.73268,-73.99255,Entire home/apt,241,30,0,0.0,1,249,expensive
65064,Ashley  Nir,Manhattan,40.71892,-73.99628,Entire home/apt,300,7,2,0.03,1,0,expensive
1256874,Nancy,Queens,40.77679,-73.91687,Entire home/apt,75,28,49,0.53,1,313,cheap
1257309,Austin,Manhattan,40.71693,-73.98948,Entire home/apt,100,5,8,0.11,1,0,cheap
1258363,Todd,Brooklyn,40.66068,-73.96003,Entire home/apt,80,21,5,0.12,1,0,cheap
1264655,Ruari,Brooklyn,40.69221,-73.95866,Entire home/apt,110,6,8,0.33,1,4,medium
1269455,Mike,Manhattan,40.72969,-74.00635,Entire home/apt,200,2,37,0.39,1,257,expensive
1273825,Lauryn,Brooklyn,40.70832,-73.94157,Entire home/apt,137,1,24,0.29,1,0,medium
1276497,Alon,Brooklyn,40.68016,-73.94878,Entire home/apt,280,3,5,0.05,1,365,expensive
825022,Jaidev,Manhattan,40.75127,-73.99637,Entire home/apt,226,5,34,0.39,1,302,expensive
283604,Shelley,Brooklyn,40.67607,-73.94421,Private room,85,3,5,0.05,1,281,cheap
1292250,Jerry,Manhattan,40.73834,-73.9823,Entire home/apt,135,1,5,0.06,1,0,medium
417504,The Box House Hotel,Brooklyn,40.73787,-73.95385,Entire home/apt,199,3,34,0.37,28,60,expensive
1306587,Andy,Manhattan,40.73291,-74.00059,Entire home/apt,246,4,6,0.16,1,0,expensive
1307773,Karina,Manhattan,40.85099,-73.92822,Private room,125,60,4,0.06,1,364,medium
758441,Fred,Brooklyn,40.68707,-73.91918,Private room,100,1,7,0.08,4,281,cheap
945499,Kyle,Brooklyn,40.67495,-73.95563,Private room,150,3,0,0.0,1,0,medium
1311870,Christy,Manhattan,40.71582,-73.99902,Entire home/apt,119,1,49,0.58,1,0,medium
1313306,Yvette,Manhattan,40.81068,-73.94288,Private room,125,1,11,0.12,2,365,medium
1325961,Chris,Manhattan,40.79493,-73.94462,Entire home/apt,200,3,49,0.53,2,0,expensive
552343,Cynthia,Brooklyn,40.6623,-73.99049,Entire home/apt,96,120,13,0.14,1,204,cheap
417504,The Box House Hotel,Brooklyn,40.73693,-73.95284,Entire home/apt,199,3,33,0.47,28,60,expensive
417504,The Box House Hotel,Brooklyn,40.73641,-73.9533,Entire home/apt,199,3,24,0.32,28,84,expensive
1331493,Olia,Brooklyn,40.58147,-73.96726,Private room,69,1,2,0.04,1,303,cheap
1331850,G,Manhattan,40.79771,-73.96323,Entire home/apt,185,2,16,0.23,1,261,expensive
417504,The Box House Hotel,Brooklyn,40.7373,-73.95323,Entire home/apt,199,3,24,0.26,28,60,expensive
417504,The Box House Hotel,Brooklyn,40.73708,-73.95271,Entire home/apt,199,3,23,0.26,28,60,expensive
417504,The Box House Hotel,Brooklyn,40.73652,-73.95236,Entire home/apt,199,3,43,0.47,28,60,expensive
417504,The Box House Hotel,Brooklyn,40.73693,-73.95316,Entire home/apt,199,3,30,0.32,28,56,expensive
417504,The Box House Hotel,Brooklyn,40.73784,-73.95324,Entire home/apt,199,3,39,0.44,28,84,expensive
417504,The Box House Hotel,Brooklyn,40.73783,-73.95259,Private room,249,3,3,0.03,28,60,expensive
417504,The Box House Hotel,Brooklyn,40.73714,-73.95296,Private room,299,3,6,0.1,28,60,expensive
417504,The Box House Hotel,Brooklyn,40.73731,-73.9545,Private room,179,3,4,0.05,28,81,expensive
1267021,Sharma,Queens,40.74965,-73.89344,Private room,54,5,56,0.66,3,365,cheap
1336542,Stephanie,Brooklyn,40.68197,-73.96549,Entire home/apt,110,1,2,0.03,1,0,medium
1302029,Bree,Brooklyn,40.7116,-73.9529,Private room,89,30,30,0.8,1,91,cheap
315401,Jaime,Brooklyn,40.68226,-73.95473,Entire home/apt,125,30,31,0.33,1,218,medium
1123923,Adolfo,Brooklyn,40.67855,-73.8896,Private room,48,90,53,0.57,2,1,cheap
1233267,Kim,Queens,40.70554,-73.76637,Private room,75,4,20,0.23,1,0,cheap
436599,Chad,Manhattan,40.74031,-74.00532,Entire home/apt,325,4,46,0.5,1,20,expensive
1359611,Andrea,Manhattan,40.74618,-74.00392,Entire home/apt,195,365,10,0.12,1,0,expensive
1360198,Marina,Staten Island,40.59251,-74.06479,Entire home/apt,250,2,21,0.26,4,333,expensive
1360198,Marina,Staten Island,40.59101,-74.06685,Private room,50,7,0,0.0,4,189,cheap
1360198,Marina,Staten Island,40.59262,-74.06659,Entire home/apt,125,2,8,0.09,4,353,medium
52335,Alexander,Brooklyn,40.69142,-73.97203,Entire home/apt,70,7,4,0.05,2,0,cheap
696482,Christine,Brooklyn,40.68338,-73.95289,Entire home/apt,130,3,18,0.25,1,1,medium
1370358,Keiko,Manhattan,40.72953,-74.00462,Entire home/apt,145,7,11,0.12,1,0,medium
568103,Liah,Manhattan,40.70523,-74.01345,Private room,101,7,51,0.55,1,307,medium
1372786,Lindsey,Manhattan,40.74025,-74.00161,Private room,95,5,20,0.33,1,0,cheap
1376778,Wade,Brooklyn,40.64468,-73.94219,Entire home/apt,92,4,54,0.62,1,27,cheap
535128,Juliana,Manhattan,40.7193,-73.98966,Private room,80,5,10,0.46,1,348,cheap
1381171,Nicole,Manhattan,40.82151,-73.94516,Entire home/apt,155,1,1,0.18,1,5,medium
1382749,Shaun,Brooklyn,40.72059,-73.9567,Entire home/apt,185,180,24,0.26,1,0,expensive
21188,Leo,Brooklyn,40.6711,-73.95231,Private room,99,2,20,0.59,1,98,cheap
1123923,Adolfo,Brooklyn,40.67962,-73.88928,Private room,48,90,17,0.27,2,0,cheap
1390947,Akiko,Manhattan,40.76217,-73.98411,Entire home/apt,200,5,8,0.09,1,0,expensive
1394190,Jen,Manhattan,40.72313,-73.99438,Entire home/apt,310,5,5,0.09,1,89,expensive
1394719,Jill,Brooklyn,40.7177,-73.95576,Entire home/apt,110,4,0,0.0,1,354,medium
1385157,Brian,Manhattan,40.78448,-73.97289,Entire home/apt,109,30,36,0.39,5,286,medium
1385157,Brian,Manhattan,40.78304,-73.97447,Entire home/apt,167,30,16,0.17,5,252,expensive
1396546,Elena,Brooklyn,40.68737,-73.97125,Entire home/apt,147,15,5,0.12,1,189,medium
1397061,Asia Joanna,Manhattan,40.74139,-74.0005,Entire home/apt,220,4,0,0.0,1,0,expensive
638721,Fred,Manhattan,40.70741,-74.00102,Private room,65,30,10,1.02,1,0,cheap
1402454,Jocelin,Queens,40.73349,-73.86009,Private room,55,1,38,0.85,1,0,cheap
1402951,Clara,Bronx,40.89557,-73.8447,Private room,50,2,15,0.17,1,337,cheap
164675,Janice,Brooklyn,40.64277,-73.97296,Private room,60,2,20,0.42,1,347,cheap
661399,Vivianne,Manhattan,40.79111,-73.94466,Private room,99,3,25,0.96,2,127,cheap
1406773,Eyal And Amy,Manhattan,40.79951,-73.95257,Entire home/apt,130,2,35,0.42,1,41,medium
1380703,Vishal,Brooklyn,40.71647,-73.93974,Entire home/apt,290,30,1,0.01,1,0,expensive
1410714,Antoinette,Brooklyn,40.66431,-73.93216,Private room,50,3,26,0.33,1,158,cheap
1093220,Chavisa,Brooklyn,40.70278,-73.92673,Private room,45,15,21,0.29,3,88,cheap
1398639,Juliet,Brooklyn,40.68812,-73.93254,Private room,34,10,16,0.19,3,216,cheap
1415590,Cameron,Manhattan,40.72454,-73.99151,Entire home/apt,250,3,24,0.26,1,16,expensive
1315849,Javier Pedraza,Brooklyn,40.71073,-73.96207,Private room,190,1,30,0.33,2,365,expensive
1315849,Javier Pedraza,Brooklyn,40.71028,-73.96128,Private room,75,2,5,0.06,2,365,cheap
1417166,Lex,Brooklyn,40.68884,-73.95059,Private room,60,5,9,0.19,2,33,cheap
1417166,Lex,Brooklyn,40.6865,-73.95372,Private room,65,5,45,0.52,2,0,cheap
1387370,James,Manhattan,40.75282,-73.97315,Entire home/apt,125,365,19,0.21,1,365,medium
1362808,Max,Manhattan,40.76373,-73.96897,Entire home/apt,300,3,5,0.08,1,27,expensive
1423613,Arthur,Manhattan,40.85774,-73.92901,Entire home/apt,56,122,20,0.41,1,216,cheap
1195295,M,Manhattan,40.72257,-73.98465,Entire home/apt,299,3,49,0.53,1,365,expensive
511993,Diana,Brooklyn,40.72723,-73.95728,Private room,60,4,6,0.07,1,303,cheap
1402817,Valerie,Brooklyn,40.69135,-73.97321,Entire home/apt,88,5,7,0.08,1,0,cheap
1427381,Elizabeth,Brooklyn,40.70513,-73.95505,Private room,60,2,35,0.38,2,161,cheap
1429642,Delia,Manhattan,40.79793,-73.93612,Private room,200,6,0,0.0,1,0,expensive
1433395,Stacia,Manhattan,40.80285,-73.95166,Private room,99,2,54,0.88,1,50,cheap
1434931,Aaron,Brooklyn,40.68156,-73.96537,Entire home/apt,135,5,6,0.13,1,317,medium
1436404,Catherine,Manhattan,40.77368,-73.95198,Entire home/apt,110,15,1,0.02,1,275,medium
1440691,Dena,Brooklyn,40.65992,-73.99042,Entire home/apt,127,180,1,0.03,1,365,medium
1447684,Rosa,Brooklyn,40.72868,-73.95835,Private room,75,7,15,0.25,3,365,cheap
1448432,Jim,Manhattan,40.73168,-73.98662,Entire home/apt,139,30,52,0.6,1,314,medium
950657,Michelle,Brooklyn,40.65689,-73.9533,Entire home/apt,70,6,58,0.63,1,0,cheap
1452026,Heidi,Queens,40.77117,-73.91905,Private room,30,5,3,0.03,1,0,cheap
1132207,Cathryne,Manhattan,40.73729,-74.00807,Entire home/apt,250,30,7,0.08,1,35,expensive
368528,Ally,Brooklyn,40.66984,-73.95141,Private room,64,1,1,0.04,1,0,cheap
1455825,Erica,Manhattan,40.82977,-73.94071,Entire home/apt,300,3,2,0.06,1,365,expensive
1151818,Gabrielle,Brooklyn,40.67392,-73.94662,Entire home/apt,250,5,26,0.28,1,0,expensive
70614,Vimal,Manhattan,40.73879,-74.00425,Entire home/apt,200,27,1,0.01,1,0,expensive
1468658,Barbara,Brooklyn,40.73321,-73.95587,Entire home/apt,140,5,14,0.16,1,0,medium
1471384,Dan,Brooklyn,40.6433,-73.97386,Entire home/apt,90,30,3,0.05,1,286,cheap
1464358,Dian,Brooklyn,40.68106,-73.9292,Private room,97,3,29,1.57,1,118,cheap
1474637,Eliza,Brooklyn,40.67889,-73.86404,Private room,75,7,0,0.0,1,0,cheap
511175,Luis,Manhattan,40.7241,-73.97899,Entire home/apt,180,7,24,0.26,2,125,expensive
1427381,Elizabeth,Brooklyn,40.70766,-73.95191,Entire home/apt,300,7,0,0.0,2,354,expensive
524730,Oz,Brooklyn,40.71422,-73.9484,Entire home/apt,100,19,5,0.06,2,6,cheap
1476954,Jose,Manhattan,40.76001,-73.99133,Entire home/apt,175,3,10,0.23,1,0,expensive
1366270,Louisa,Brooklyn,40.66441,-73.97974,Private room,65,4,36,0.47,2,80,cheap
1475866,Jesper,Manhattan,40.73119,-73.98819,Private room,300,6,1,0.01,1,0,expensive
1487126,Anamaria,Brooklyn,40.69657,-73.9129,Private room,47,15,5,0.06,1,0,cheap
1029021,Jameelah,Brooklyn,40.68991,-73.93179,Entire home/apt,100,3,21,0.23,3,43,cheap
1495196,Yvette,Brooklyn,40.68174,-73.91921,Entire home/apt,300,2,40,0.68,1,0,expensive
1498424,Hibo,Brooklyn,40.69018,-73.98107,Entire home/apt,175,3,35,0.4,1,289,expensive
347036,Jasmine,Manhattan,40.72948,-73.98694,Entire home/apt,179,8,15,0.19,1,0,expensive
632334,Michael,Brooklyn,40.68353,-73.9914,Entire home/apt,189,2,13,0.18,1,0,expensive
815741,Geoff,Manhattan,40.7253,-73.99916,Entire home/apt,249,5,8,0.11,1,0,expensive
1454655,Ronaldo,Queens,40.75295,-73.93228,Private room,65,2,5,0.06,1,362,cheap
1505217,Pia,Brooklyn,40.71947,-73.95252,Entire home/apt,250,4,46,0.52,1,121,expensive
207124,Mikki  Bazi,Manhattan,40.71283,-73.99703,Entire home/apt,139,30,37,0.41,1,153,medium
1470688,Philip,Manhattan,40.77338,-73.98887,Entire home/apt,209,7,14,0.16,1,205,expensive
1321504,Rohan,Brooklyn,40.67385,-73.94405,Entire home/apt,120,5,37,0.45,1,310,medium
1509416,Natalia,Queens,40.76856,-73.91828,Entire home/apt,70,5,1,0.03,1,0,cheap
169927,Hubert,Manhattan,40.7625,-73.9869,Entire home/apt,199,3,4,0.07,1,200,expensive
1513294,Urszula,Brooklyn,40.69755,-73.91187,Private room,50,60,17,0.19,2,74,cheap
1021834,Svetlana,Brooklyn,40.67335,-73.96,Entire home/apt,100,5,0,0.0,1,0,cheap
910719,Sena,Manhattan,40.80497,-73.95146,Entire home/apt,110,1,0,0.0,1,0,medium
1495502,Olly,Brooklyn,40.70736,-73.94331,Entire home/apt,157,4,54,0.66,2,12,medium
417504,The Box House Hotel,Brooklyn,40.73683,-73.9543,Entire home/apt,199,3,43,0.49,28,84,expensive
1521432,Carmen,Queens,40.76444,-73.92607,Entire home/apt,192,3,7,0.08,1,0,expensive
417504,The Box House Hotel,Brooklyn,40.73857,-73.95435,Entire home/apt,199,3,23,0.26,28,81,expensive
1521604,Summer,Brooklyn,40.711,-73.96225,Entire home/apt,105,3,11,0.16,1,0,medium
417504,The Box House Hotel,Brooklyn,40.73857,-73.95299,Entire home/apt,199,3,54,0.61,28,60,expensive
1523610,Marissa,Brooklyn,40.71095,-73.95239,Private room,125,3,17,0.19,1,0,medium
1387286,Felicia,Brooklyn,40.70918,-73.94881,Private room,60,7,1,0.02,2,0,cheap
568585,Alan,Manhattan,40.7909,-73.96762,Entire home/apt,300,3,36,0.47,1,29,expensive
1530106,Glenn,Brooklyn,40.66469,-73.96091,Private room,44,5,2,0.09,1,0,cheap
1530310,Jacques,Brooklyn,40.68855,-73.95405,Private room,55,5,18,0.2,3,0,cheap
839679,Brady,Brooklyn,40.71653,-73.95554,Private room,30,3,24,0.28,3,0,cheap
997124,Alison,Brooklyn,40.69309,-73.97074,Private room,35,3,1,0.07,1,0,cheap
1535987,Sergio,Brooklyn,40.70638,-73.96627,Private room,70,1,2,0.05,1,363,cheap
1536533,Irina,Brooklyn,40.71629,-73.95786,Entire home/apt,130,14,23,0.25,1,25,medium
1412944,Jason,Brooklyn,40.71635,-73.94609,Private room,75,3,0,0.0,1,358,cheap
236421,Jessica,Manhattan,40.77272,-73.95307,Private room,190,3,0,0.0,2,0,expensive
1557998,Eliza,Brooklyn,40.72582,-73.95843,Entire home/apt,130,4,9,0.1,1,188,medium
1550578,Ron,Manhattan,40.80637,-73.95433,Private room,140,2,44,0.49,1,260,medium
8605,Dimitry,Manhattan,40.7968,-73.93611,Entire home/apt,150,7,12,0.14,1,0,medium
1561505,Ibrahima,Manhattan,40.79596,-73.94463,Entire home/apt,90,3,51,0.57,1,311,cheap
1562045,Antonio,Manhattan,40.78012,-73.98439,Entire home/apt,295,1,0,0.0,1,146,expensive
185753,Carolyn,Manhattan,40.77508,-73.9799,Entire home/apt,150,2,11,0.13,1,2,medium
1577493,Tina,Brooklyn,40.68786,-73.97421,Private room,135,3,16,0.18,1,0,medium
1586945,Ben,Manhattan,40.79044,-73.97513,Private room,99,3,14,0.22,1,365,cheap
1390555,Jonathan,Staten Island,40.62318,-74.07848,Private room,59,1,50,0.56,1,352,cheap
745069,Kimberly,Manhattan,40.82286,-73.94596,Private room,75,3,33,0.39,3,301,cheap
745069,Kimberly,Manhattan,40.82451,-73.94457,Private room,75,3,30,0.35,3,322,cheap
1597481,Mary,Brooklyn,40.69348,-73.95927,Private room,75,3,13,0.15,1,298,cheap
1385157,Brian,Manhattan,40.78443,-73.97399,Entire home/apt,109,30,18,0.2,5,285,medium
72747,Karen,Brooklyn,40.67679,-73.95639,Entire home/apt,225,4,1,0.01,1,342,expensive
1613244,Ariel,Manhattan,40.72209,-73.99274,Entire home/apt,99,30,13,0.34,9,289,cheap
279078,Andrew  Markus,Brooklyn,40.69213,-73.951,Entire home/apt,135,2,39,0.47,2,293,medium
1632149,Michael,Manhattan,40.80343,-73.9531,Private room,110,3,47,0.57,1,248,medium
1633100,Ana,Brooklyn,40.70462,-73.9228,Entire home/apt,120,2,42,0.48,1,238,medium
1639884,Nora,Brooklyn,40.73028,-73.95927,Private room,79,14,22,0.25,1,268,cheap
1643782,Katy,Manhattan,40.8076,-73.94433,Entire home/apt,135,30,25,0.28,1,249,medium
1366194,Fabiana,Brooklyn,40.71279,-73.95852,Entire home/apt,225,4,26,0.73,1,0,expensive
1644452,Erin,Manhattan,40.73294,-73.98282,Entire home/apt,245,5,18,0.21,1,0,expensive
1644999,Candice,Manhattan,40.83456,-73.9457,Entire home/apt,115,3,18,0.21,1,31,medium
1661965,Mathias,Brooklyn,40.71368,-73.94478,Entire home/apt,160,3,25,0.29,1,0,medium
668564,Nitzan,Manhattan,40.77471,-73.95574,Entire home/apt,159,2,32,0.47,1,7,medium
51038,Erica,Brooklyn,40.68625,-73.96446,Private room,180,3,15,0.18,6,266,expensive
82896,Esther,Manhattan,40.725,-73.98851,Entire home/apt,150,5,1,0.02,1,0,medium
1675255,Jill,Manhattan,40.74016,-73.97665,Entire home/apt,106,3,12,0.14,1,271,medium
1676487,Robyn,Manhattan,40.75023,-73.98293,Entire home/apt,299,10,19,0.27,1,101,expensive
890215,Duane,Brooklyn,40.66604,-73.95914,Entire home/apt,165,3,12,0.13,1,343,expensive
1681546,Todd,Manhattan,40.71638,-73.99167,Entire home/apt,250,15,9,0.1,1,190,expensive
312288,Paula,Manhattan,40.86658,-73.92558,Private room,87,7,46,0.62,2,310,cheap
1697784,Jonathan,Brooklyn,40.71179,-73.96449,Private room,79,4,42,0.47,2,52,cheap
52043,Patrick,Brooklyn,40.71417,-73.95917,Entire home/apt,200,30,53,0.6,1,0,expensive
547177,Chryslaine,Manhattan,40.82772,-73.93877,Private room,80,1,15,0.21,1,329,cheap
1709216,Steve And Heather,Brooklyn,40.63759,-73.9459,Entire home/apt,115,3,51,0.58,4,327,medium
483013,Yj,Manhattan,40.77577,-73.98258,Entire home/apt,99,2,36,0.45,1,0,cheap
168417,Marie,Manhattan,40.77631,-73.95289,Entire home/apt,121,1,16,0.19,2,351,medium
10609846,Ben,Manhattan,40.83177,-73.95,Private room,89,1,56,0.64,1,365,cheap
1746209,R,Manhattan,40.73104,-74.00879,Private room,195,1,7,0.08,1,129,expensive
1745312,Steven,Manhattan,40.74253,-73.9916,Private room,160,21,0,0.0,1,0,medium
1745402,Tony,Brooklyn,40.64372,-74.02066,Entire home/apt,70,18,19,0.22,1,0,cheap
1755339,Julie,Manhattan,40.72886,-74.00013,Private room,100,3,7,0.09,1,0,cheap
562614,Beth,Manhattan,40.71868,-73.99017,Entire home/apt,140,1,53,0.6,1,0,medium
202507,Nom,Brooklyn,40.71682,-73.96369,Private room,160,5,0,0.0,1,0,medium
1774431,Kate,Brooklyn,40.67725,-73.9821,Entire home/apt,178,30,8,0.1,1,280,expensive
74777,Niki  Colin,Brooklyn,40.66888,-73.95292,Entire home/apt,145,14,46,0.52,1,38,medium
1747222,Sascha,Brooklyn,40.67188,-73.97533,Entire home/apt,125,5,6,0.08,1,31,medium
1785800,Marvet,Brooklyn,40.65846,-73.95057,Private room,77,5,11,0.13,3,365,cheap
1786901,Shai,Manhattan,40.78164,-73.94717,Private room,60,3,5,1.47,9,0,cheap
1474749,Jared,Manhattan,40.72986,-73.97913,Entire home/apt,199,6,41,0.47,1,36,expensive
1797859,Camila,Brooklyn,40.66039,-73.95937,Private room,92,7,34,0.39,1,332,cheap
1251762,Molly,Brooklyn,40.66898,-73.9571,Entire home/apt,185,3,34,0.39,1,0,expensive
684129,Ellie,Manhattan,40.75407,-73.96713,Entire home/apt,110,7,27,0.31,1,192,medium
1631288,Kay,Brooklyn,40.70712,-73.94013,Private room,65,4,30,0.34,1,139,cheap
1562039,Jennifer,Manhattan,40.77584,-73.9502,Shared room,115,30,12,0.14,1,0,medium
390251,Lilly,Manhattan,40.79967,-73.95156,Private room,175,2,6,0.09,4,10,expensive
1842714,Susan,Brooklyn,40.67962,-73.97655,Private room,80,2,30,0.74,1,0,cheap
774128,Andre,Brooklyn,40.66847,-73.94875,Entire home/apt,125,5,1,0.02,1,0,medium
1728785,Veronika And John,Brooklyn,40.7376,-73.95678,Private room,120,5,3,0.09,1,242,medium
1869567,Max,Brooklyn,40.72488,-73.94013,Entire home/apt,190,2,5,0.1,1,0,expensive
1895957,Ido,Manhattan,40.78161,-73.97898,Entire home/apt,145,3,22,0.25,1,0,medium
1900800,Geny,Manhattan,40.75643,-73.99046,Entire home/apt,200,7,13,0.15,1,327,expensive
438133,Ellis,Brooklyn,40.67407,-73.98111,Entire home/apt,125,4,23,0.67,2,262,medium
1317588,Alexander,Brooklyn,40.59721,-73.95149,Entire home/apt,50,30,3,0.08,1,0,cheap
732535,William,Manhattan,40.80491,-73.94866,Private room,160,3,10,0.12,3,359,medium
732535,William,Manhattan,40.80334,-73.94805,Private room,180,3,14,0.16,3,348,expensive
1928213,Brace,Manhattan,40.87039,-73.91611,Private room,100,1,20,0.28,1,0,cheap
1930204,Sophia,Brooklyn,40.704,-73.93285,Private room,70,5,2,0.02,1,0,cheap
1931205,Orit,Bronx,40.87991,-73.91673,Entire home/apt,120,2,47,1.22,1,318,medium
773928,Nen,Staten Island,40.62766,-74.07988,Private room,110,2,6,0.19,1,363,medium
1828506,Yogi,Manhattan,40.74238,-73.98122,Private room,74,240,15,0.17,1,90,cheap
1939728,Michael  Aleksandra,Manhattan,40.83434,-73.94027,Private room,99,3,4,0.41,1,335,cheap
1960128,Luana,Queens,40.68581,-73.84642,Shared room,45,1,8,0.11,2,364,cheap
312722,Kristian  Di,Brooklyn,40.70994,-73.96573,Private room,45,15,15,0.57,4,242,cheap
1965972,Alayna,Manhattan,40.70621,-74.01525,Entire home/apt,225,4,27,0.31,1,169,expensive
1651591,Todd,Brooklyn,40.72049,-73.95221,Private room,90,2,2,0.02,2,89,cheap
1947974,Constance F,Queens,40.71068,-73.81577,Private room,75,1,16,0.18,2,189,cheap
1981742,Daniel,Manhattan,40.83091,-73.94223,Entire home/apt,135,5,38,0.44,1,253,medium
70234,Richelle,Manhattan,40.7824,-73.98294,Private room,125,1,25,0.28,1,311,medium
1985717,Darktalia,Manhattan,40.82703,-73.94311,Private room,85,3,6,0.07,1,363,cheap
325790,Michael,Manhattan,40.78521,-73.95489,Entire home/apt,200,7,30,0.34,1,224,expensive
1989327,William,Brooklyn,40.66106,-73.98316,Entire home/apt,250,3,17,0.46,1,5,expensive
1488809,John,Brooklyn,40.70339,-73.92945,Entire home/apt,130,30,53,0.68,1,0,medium
1985759,Esther,Brooklyn,40.66009,-73.96237,Entire home/apt,90,30,32,0.37,1,50,cheap
2005740,Maya,Manhattan,40.76494,-73.95804,Entire home/apt,300,4,19,0.22,1,84,expensive
2006712,Amanda,Manhattan,40.80192,-73.95827,Private room,125,1,0,0.0,1,365,medium
2013117,Katya,Manhattan,40.72812,-73.97966,Entire home/apt,147,2,16,0.18,1,0,medium
1952186,Erin,Brooklyn,40.71121,-73.94669,Entire home/apt,145,3,7,0.08,1,270,medium
2034361,Marshall,Manhattan,40.73448,-73.99797,Entire home/apt,145,5,0,0.0,1,0,medium
1621363,Elizabeth,Brooklyn,40.68599,-73.98826,Entire home/apt,300,29,23,0.26,2,312,expensive
405225,Olga,Brooklyn,40.5781,-73.95455,Entire home/apt,75,2,8,0.1,1,2,cheap
2051075,Linda,Brooklyn,40.67259,-73.95489,Entire home/apt,125,30,58,0.67,2,212,medium
2051961,Kim,Brooklyn,40.69321,-73.9442,Entire home/apt,95,5,9,0.1,1,0,cheap
2058589,Cary,Manhattan,40.75816,-73.96457,Entire home/apt,275,2,16,0.24,1,167,expensive
2059155,Dan,Manhattan,40.70537,-74.00992,Entire home/apt,160,1,36,0.57,1,365,medium
2050328,Martis,Manhattan,40.73111,-73.98528,Entire home/apt,175,14,1,0.03,1,0,expensive
2714164,Jasmine,Brooklyn,40.72212,-73.94389,Entire home/apt,87,6,39,0.47,2,258,cheap
626289,Marshall,Manhattan,40.72978,-73.9793,Private room,125,3,28,0.33,1,364,medium
2087636,Maddine,Manhattan,40.71804,-73.98565,Entire home/apt,200,7,4,0.22,1,0,expensive
2096690,Richard,Brooklyn,40.68559,-73.93896,Entire home/apt,250,15,37,0.52,2,54,expensive
1090764,Lynda,Manhattan,40.77995,-73.98342,Private room,99,30,27,0.31,1,189,cheap
